"ncbi_gene_id","gene_symbol","PAAD_fdr_adjusted_p_value","PAAD_cancer_sample_med","PAAD_normal_sample_med","PAAD_log2_fold_change","PAAD_p_value","KIRC_fdr_adjusted_p_value","KIRC_cancer_sample_med","KIRC_normal_sample_med","KIRC_log2_fold_change","KIRC_p_value","BRCA_fdr_adjusted_p_value","BRCA_cancer_sample_med","BRCA_normal_sample_med","BRCA_log2_fold_change","BRCA_p_value","LUAD_fdr_adjusted_p_value","LUAD_cancer_sample_med","LUAD_normal_sample_med","LUAD_log2_fold_change","LUAD_p_value"
10808,"HSPH1",0.045155,53.054,32.624,0.701527846593995,0.285584296815287,3.3684e-17,26.585,53.408,-1.0064433933924,1.50524744055944e-16,1e-20,75.675,50.992,0.569545845824385,5.02960526315789e-20,3.7721e-05,51.804,39.808,0.380005108052008,7.57376510810811e-05
10809,"STARD10",0.014202,109.599,66.394,0.723109858177643,0.135469667146283,2.4336e-10,34.224,55.802,-0.70530844301187,6.98266806927518e-10,1e-20,194.195,62.618,1.63285672062903,5.02960526315789e-20,1e-20,114.476,76.233,0.586557610892566,5.48805712878601e-20
10810,"WASF3",1.9907e-10,1.88,3.632,-0.950031540725915,4.07416251546392e-08,1e-20,2.291,7.72,-1.75262338885077,5.66341093670886e-20,1e-20,2.316,11.255,-2.28085889835228,5.02960526315789e-20,5.542e-17,1.952,8.461,-2.11587513169525,2.45019944455465e-16
10815,"CPLX1",0.022862,4.695,4.707,-0.00368269514811668,0.18593053011061,3.2316e-10,3.611,2.816,0.358751086311343,9.19450013993131e-10,1e-20,7.295,5.931,0.298632606354889,5.02960526315789e-20,9.5443e-20,3.923,2.604,0.59122788691146,4.98042177710138e-19
10824,"DIAPH2-AS1",7.5636e-11,1,1,0,1.80906731566265e-08,0.045957,1,1,0,0.0665506158627387,4.1591e-06,1,1,0,8.82659003423707e-06,0.00015175,1,1,0,0.000288447953091684
10856,"RUVBL2",0.020119,102.709,85.11,0.271162048642086,0.171343795795796,1.3498e-19,113.236,97.012,0.223097573729692,7.07017021077283e-19,1e-20,140.235,84.066,0.738252129628311,5.02960526315789e-20,6.1918e-09,108.593,76.981,0.496356791445396,1.64752443409742e-08
10865,"ARID5A",0.039922,31.66,69.853,-1.14166082139345,0.264265269756585,1e-20,36.99,14.776,1.32387952902892,5.66341093670886e-20,1.1671e-17,37.773,98.836,-1.38768125463806,4.96244688542825e-17,4.9245e-06,27.549,45.547,-0.725356081144103,1.06400709161415e-05
10874,"NMU",2.3008e-07,17.783,1,4.1524268228811,1.81251911111111e-05,5.1956e-11,1,1,0,1.56000523023225e-10,9.3865e-05,1.589,1,0.668119124686432,0.000175209064458371,1e-20,6.669,1,2.73747044908606,5.48805712878601e-20
10884,"MRPS30",0.046887,46.743,38.443,0.282029405333643,0.29205465830721,1e-20,58.505,88.798,-0.601967256382658,5.66341093670886e-20,1e-20,97.068,72.546,0.42009969681824,5.02960526315789e-20,1e-20,56.733,38.873,0.545419703615067,5.48805712878601e-20
10900,"RUNDC3A",0.0010084,3.398,4.111,-0.274803519379717,0.0197813802371542,0.0005996,1.021,1.904,-0.899050612430142,0.0010940327622777,1.9388e-11,1,1,0,5.81716091051805e-11,1.2875e-06,1,1,0,2.91255709500609e-06
10903,"MTMR11",0.0061528,65.594,41.98,0.643861688363735,0.0758765634782609,1e-20,58.276,22.191,1.39292717419401,5.66341093670886e-20,0.0041242,16.535,17.762,-0.103270992669595,0.00641756747404844,1e-20,22.535,9.62,1.22805865094532,5.48805712878601e-20
10910,"SUGT1",0.00058299,8.697,7.732,0.169676196571317,0.0132420108466819,6.5971e-06,11.403,13.119,-0.202244323219242,1.39792267740407e-05,1.9567e-07,9.229,11.119,-0.268780803937152,4.61696651234568e-07,0.0076355,7.539,7.566,-0.00515760444756437,0.0115410232960326
10913,"EDAR",0.039922,3.537,1.05,1.75213689114743,0.264265269756585,2.0107e-05,1,1.619,-0.695102985640479,4.11486103028639e-05,0.00026139,1,1,0,0.000466027646921642,3.5876e-06,1,1,0,7.82816146465635e-06
10928,"RALBP1",0.021132,46.754,39.692,0.236241540198675,0.176562484848485,3.9348e-17,46.379,116.948,-1.33432357069417,1.75031298329356e-16,1.069e-06,59.099,70.602,-0.256575333352799,2.39008724897641e-06,0.0054182,48.513,48.383,0.00387117048890658,0.00838160115907829
10955,"SERINC3",0.025816,170.385,134.566,0.340484393453379,0.200672252054794,0.024076,186.745,172.73,0.112550942102331,0.0368370376248461,6.8644e-14,187.688,245.752,-0.388866744557389,2.36176138613861e-13,2.5086e-07,153.096,194.957,-0.348719366677189,6.00141350364964e-07
10957,"PNRC1",0.040235,99.043,171.44,-0.791576835749304,0.265452050515121,1e-20,221.097,154.444,0.517595625035877,5.66341093670886e-20,1e-20,92.691,185.964,-1.00452219332529,5.02960526315789e-20,6.0959e-08,116.006,159.495,-0.459311772151076,1.51764212801609e-07
109616965,"SNORA22C",0.027542,1,1,0,0.209247525449675,0.032756,1,1,0,0.0489523383669651,2.6981e-06,1,1,0,5.82902444423512e-06,0.00068782,1,1,0,0.00120913743019404
109616970,"SNORA63C",0.0081666,1,1,0,0.092272819123506,0.014093,1,1,0,0.0223121708784597,0.0013781,1,1,0,0.00226831659968423,0.0011168,1,1,0,0.00190655852929912
109616973,"SNORA70J",0.00085606,1,1,0,0.0174302596102564,0.014319,1,1,0,0.0226459308442936,0.01519,1,1,0,0.0220244436717663,1.3405e-05,1,1,0,2.79055889220998e-05
109616979,"RF00212",0.014145,1,1,0,0.135133079884504,0.03326,1,1,0,0.0496440124124124,0.0022734,1,1,0,0.00365129054621849,0.0014237,1,1,0,0.00239291115384615
109616990,"SNORD13D",0.010049,1,1,0,0.106505874066169,0.01188,1,1,0,0.0190063004291845,0.0006956,1,1,0,0.00118464290487859,0.0013557,1,1,0,0.0022856862016794
10963,"STIP1",0.019745,136.201,112.925,0.270372382010272,0.169247728842832,1.249e-11,107.388,137.223,-0.353689523109971,3.90810492445439e-11,1e-20,204.687,123.733,0.726189154224186,5.02960526315789e-20,1e-20,196.089,111.567,0.813598246261063,5.48805712878601e-20
10966,"RAB40B",0.0041684,11.532,8.705,0.405726538956443,0.0566012837209302,9.1453e-08,13.458,25.112,-0.899912907774686,2.2105671652437e-07,1.1602e-17,12.363,19.287,-0.641599887117204,4.93402317819396e-17,3.409e-17,11.908,9.174,0.376308314156075,1.52716347738693e-16
10969,"EBNA1BP2",0.04005,73.526,62.651,0.230916963591609,0.26484763491006,1e-20,69.051,83.344,-0.271416034385642,5.66341093670886e-20,1e-20,109.552,76.668,0.514919372076467,5.02960526315789e-20,1e-20,90.131,56.084,0.684434149107431,5.48805712878601e-20
109729133,"LINC02236",0.048201,1.514,1.548,-0.0320402661586787,0.296880995037221,1e-20,4.038,1,2.01364091066939,5.66341093670886e-20,1e-20,2.257,1,1.17440641852975,5.02960526315789e-20,2.7575e-17,3.035,1.182,1.36046648096551,1.23904037298387e-16
10980,"COPS6",0.019549,156.228,141.302,0.144871158171861,0.167930224145392,0.00084035,182.138,175.238,0.0557162932158817,0.00151281938989053,1e-20,178.389,139.792,0.351744856408968,5.02960526315789e-20,1e-20,165.214,111.57,0.566386790084952,5.48805712878601e-20
10998,"SLC27A5",0.049998,4.989,4.401,0.180919297613879,0.303830364749082,0.00076411,4.002,8.34,-1.05932621642628,0.00138023617024713,1.5118e-12,7.423,6.236,0.25138144080615,4.8419400921659e-12,8.9532e-09,4.585,4.138,0.147988088622407,2.35890729873508e-08
11001,"SLC27A2",6.7114e-09,4.107,1.345,1.61047877453507,8.48628743949045e-07,3.4636e-05,39.619,81.026,-1.03219245452212,6.95831111111111e-05,1.1793e-05,7.337,3.652,1.00650351983766,2.40441332562894e-05,6.1947e-08,10.895,4.476,1.28338425502688,1.5417228241206e-07
11006,"LILRB4",0.042048,10.294,33.972,-1.72254246742037,0.272987721386527,1e-20,14.916,1.752,3.08978602217247,5.66341093670886e-20,6.6392e-17,13.47,7.915,0.767088595325122,2.70894951076321e-16,0.0354,18.074,14.216,0.346400241336117,0.0481807511450382
1101,"CHAD",0.00060129,1.045,1,0.063502942306158,0.0135799875767918,0.024496,1,1.02,-0.028569152196771,0.0374437900492072,2.0233e-17,10.057,11.88,-0.240334822306543,8.51144268158474e-17,0.00059925,1.555,1.009,0.623988405911608,0.00106316547922305
11014,"KDELR2",0.048009,283.222,216.362,0.38848619623223,0.29598592173913,8.5511e-08,229.735,205.378,0.161689018168964,2.07164105935875e-07,1e-20,302.72,213.342,0.504815981102901,5.02960526315789e-20,1e-20,332.357,168.349,0.981278588287868,5.48805712878601e-20
11033,"ADAP1",0.0091829,24.806,7.844,1.66102767687658,0.0998174206896552,4.9646e-17,3.786,9.143,-1.27199320883468,2.19313141615643e-16,1e-20,3.316,1.57,1.07867944771676,5.02960526315789e-20,3.0254e-14,8.736,7.56,0.208586621811418,1.13494512371655e-13
110599564,"EEF1AKMT4",0.013037,6.401,4.154,0.623796092421027,0.127590662068965,0.024727,3.817,4.36,-0.191888948448731,0.0377674438677957,1e-20,11.024,3.77,1.54801136454826,5.02960526315789e-20,1e-20,11.53,2.852,2.01534662609525,5.48805712878601e-20
11063,"SOX30",0.00020577,1,1,0,0.00588608939481268,1.9855e-06,1,1,0,4.36439243243243e-06,0.00011018,1,1,0,0.000204216769031841,1.143e-08,1,1,0,2.98797917204175e-08
11065,"UBE2C",1.2945e-05,60.526,22.158,1.44972734199927,0.00058731099543379,3.0964e-18,14.514,2.103,2.7869244199693,1.47820880256137e-17,1e-20,111.885,6.678,4.06645672896885,5.02960526315789e-20,1e-20,100.058,6.085,4.03943544739192,5.48805712878601e-20
110806272,"BTG3-AS1",0.0022074,1,1,0,0.0353682847457627,0.00088207,1,1.136,-0.183962834842595,0.00158511791901012,0.00017691,1,1,0,0.000320796240512334,4.6667e-05,1,1,0,9.28134418168838e-05
110806273,"SLC5A4-AS1",0.0034263,1,1,0,0.0490049766570605,2.0078e-06,1,1,0,4.41210992336412e-06,7.3924e-19,1,1,0,3.35399988130564e-18,1e-20,1,1,0,5.48805712878601e-20
110806285,"LINC02561",0.0086787,1,1,0,0.0963588100671141,0.00035374,1,1,0,0.00065837969876009,1.1683e-06,1,1,0,2.60778204379562e-06,2.2474e-07,1,1,0,5.39739265086207e-07
11095,"ADAMTS8",0.0063074,2.406,2.301,0.0643756589519869,0.077245221961752,1.3956e-08,1,2.548,-1.34936527759421,3.56364763100811e-08,1.2243e-05,1,2.304,-1.20414071678023,2.49217364870862e-05,1e-20,1.652,35.05,-4.4071288523659,5.48805712878601e-20
11104,"KATNA1",0.020884,18.851,24.56,-0.381669503698266,0.175349556775011,5.439e-19,24.462,29.922,-0.290664246176567,2.73367806741573e-18,1.1006e-11,26.873,34.227,-0.34897745816835,3.35445328903655e-11,2.5e-07,20.919,24.723,-0.241039929510214,5.98340850515464e-07
1111,"CHEK1",0.0018024,5.819,3.032,0.940501492580231,0.0306084215568862,1.6476e-11,5.812,4.195,0.470363892305656,5.10886199916817e-11,1e-20,10.131,3.742,1.43689512148785,5.02960526315789e-20,1e-20,9.822,1.713,2.51949167111131,5.48805712878601e-20
111216275,"KIF26B-AS1",0.0012375,1,1,0,0.0228159754874652,0.044552,1,1,0,0.0647507981025408,4.6302e-06,1,1,0,9.78923644911505e-06,0.027491,1,1,0,0.0381264416303671
11130,"ZWINT",0.032408,24.176,14.628,0.724843033823461,0.23369546531057,1.1713e-06,16.384,12.506,0.389667198088866,2.61999157915792e-06,1e-20,57.106,11.057,2.36868232957982,5.02960526315789e-20,1e-20,39.631,6.496,2.60900583332496,5.48805712878601e-20
11136,"SLC7A9",0.0035529,1,1,0,0.0504734969957082,6.2531e-06,20.685,34.427,-0.734955511057875,1.3270408444824e-05,1.1036e-10,1,1,0,3.18178076681332e-10,3.1444e-08,1,1,0,7.98441868519995e-08
1114,"CHGB",0.0045039,80.809,34.566,1.22516231660693,0.0605358312796209,9.9586e-14,1,28.584,-4.83713591392318,3.56545618056667e-13,0.010862,1,1,0,0.0160432747295209,0.0044266,1,1,0,0.00691689225268176
11142,"PKIG",0.0088218,75.384,113.44,-0.589599183753758,0.097384046692607,1.6324e-05,141.531,153.254,-0.114806643507879,3.36376067809103e-05,2.1362e-09,67.285,83.896,-0.318317110026126,5.71822443977591e-09,1.6466e-20,62.387,154.954,-1.31252265587654,8.91588294460641e-20
11149,"BVES",0.018461,1.24,1.404,-0.179202815030323,0.161377266402466,2.7086e-07,1.567,2.861,-0.868514317850603,6.33488942800376e-07,9.8248e-07,1.301,4.211,-1.6945419134513,2.20265677419355e-06,3.3354e-06,1.079,2.521,-1.22430125337052,7.29786567838209e-06
11226,"GALNT6",0.0063613,17.028,13.056,0.383196032810212,0.0776657611316113,1.3531e-12,3.675,9.646,-1.39218656015081,4.50281722957893e-12,1e-20,91.017,39.108,1.21867227668796,5.02960526315789e-20,1e-20,25.428,9.229,1.46217175401621,5.48805712878601e-20
112267871,"BX284668.2",1.9422e-05,1,1,0,0.000825300239316239,5.5994e-09,1,2.086,-1.06073915785768,1.46423688062668e-08,2.2658e-06,1,1,0,4.93037220113852e-06,2.056e-06,1.107,1.097,0.0130916963783593,4.58266546654665e-06
11227,"GALNT5",0.00083495,15.171,1.268,3.58068953370903,0.017212281827622,3.2537e-08,1,1,0,8.09570076760485e-08,2.8558e-14,3.147,2.637,0.255079607433863,1.00364347226479e-13,2.4e-11,7.887,23.069,-1.54840691932999,7.50193548387097e-11
112476,"PRRT2",0.00043368,2.357,1.886,0.321622082575071,0.0105507541176471,1e-20,2.212,1,1.14535138557262,5.66341093670886e-20,1e-20,3.694,1.948,0.923190188900096,5.02960526315789e-20,1.6482e-07,1.718,1.327,0.37256166576827,3.98713051123412e-07
112483,"SAT2",0.0056787,93.686,145.893,-0.639005284407154,0.0718543709369025,1.4574e-14,132.476,291.193,-1.13624465729114,5.48480706713781e-14,1e-20,74.755,125.138,-0.743277969132571,5.02960526315789e-20,7.28e-16,82.596,120.566,-0.54567929904957,3.01186857248933e-15
112694756,"AC093512.2",0.0011184,1,1,0,0.0212463892822967,1e-20,1.563,1,0.644317778337577,5.66341093670886e-20,1e-20,2.549,1.309,0.961466276076961,5.02960526315789e-20,3.0289e-07,1,1,0,7.19823995521433e-07
112724,"RDH13",0.027478,22.26,17.395,0.355780913722069,0.208993222052067,1.0432e-20,30.425,18.571,0.712205760202153,5.89346077292245e-20,0.00040676,17.461,16.685,0.0655844986629383,0.000710675752266321,2.243e-10,14.335,11.411,0.329116677209165,6.58626363636364e-10
112885,"PHF21B",0.010387,1,1,0,0.108584899420748,0.00022692,1,1.146,-0.196607044094818,0.000428982564449328,8.5942e-13,1,1,0,2.79506490357345e-12,0.0018806,1,1,0,0.00310006894970414
113026,"PLCD3",0.018614,25.044,10.226,1.29222307519405,0.162428627692308,1.9007e-05,11.413,11.48,-0.0084445763960678,3.89616498946018e-05,1e-20,10.927,21.702,-0.989930639341417,5.02960526315789e-20,0.00014649,5.095,10.752,-1.07745099172558,0.000278901642747309
113278,"SLC52A3",0.041396,12.43,8.261,0.589437959788278,0.270593807046427,1e-20,1.54,27.692,-4.16846699723445,5.66341093670886e-20,1e-20,19.549,10.314,0.922490859852695,5.02960526315789e-20,1e-20,8.435,3.823,1.14168286834028,5.48805712878601e-20
11333,"PDAP1",0.035113,104.298,96.242,0.115972964749193,0.244240811492642,2.6679e-08,96.215,89.49,0.104535350514189,6.68100364979848e-08,1e-20,110.431,82.866,0.41429303077088,5.02960526315789e-20,1e-20,104.27,76.227,0.451950129707623,5.48805712878601e-20
113540,"CMTM1",0.0097194,4.829,3.692,0.387321910526881,0.103875403119957,1.199e-10,2.788,1.87,0.576192291093424,3.51373611111111e-10,2.1208e-08,2.861,2.387,0.261320931241407,5.33047101369863e-08,1e-20,3.409,1.491,1.1930683418565,5.48805712878601e-20
113655,"MFSD3",8.386e-05,27.66,19.252,0.522792828072984,0.00282167579661017,1e-20,14.79,45.553,-1.62292401679565,5.66341093670886e-20,1e-20,43.067,17.64,1.28773226962968,5.02960526315789e-20,1e-20,28.999,15.748,0.880834533668014,5.48805712878601e-20
114038,"LINC00313",0.001456,1,1,0,0.0258769131602507,0.00072552,1,1,0,0.00131286248543689,0.00010278,1,1,0,0.000191025875202593,8.3486e-06,1,1,0,1.77002709474886e-05
114088,"TRIM9",0.0070752,1,1,0,0.08360528,1e-20,8.252,1.229,2.74725890551382,5.66341093670886e-20,0.0087129,1.001,3.128,-1.64379853847136,0.0130386507568837,8.1901e-10,1,1,0,2.3146431486178e-09
114569,"MAL2",0.003064,181.442,82.676,1.13396795240771,0.0453252816691505,4.0474e-17,22.617,184.537,-3.0284306253496,1.797540675139e-16,1e-20,186.699,85.978,1.11867474400818,5.02960526315789e-20,1e-20,273.006,177.153,0.623936761377215,5.48805712878601e-20
114783,"LMTK3",0.032614,4.458,3.785,0.236103316386658,0.234584466666667,3.7539e-09,1,3.071,-1.61870851231379,9.92901222800378e-09,1e-20,5.187,3.285,0.659006999153746,5.02960526315789e-20,2.5604e-05,4.798,4.518,0.0867488869003503,5.21700811848601e-05
114787,"GPRIN1",0.011452,3.728,2.521,0.564405741795741,0.116820209338122,1e-20,2.848,1,1.50994914630431,5.66341093670886e-20,1e-20,4.389,1,2.13389227019756,5.02960526315789e-20,1e-20,4.466,1,2.15898325116039,5.48805712878601e-20
114822,"RHPN1",0.045231,16.093,15.409,0.0626600551149255,0.285781607893062,0.034991,9.868,11.723,-0.24851219229288,0.0519833082696778,1e-20,27.685,7.601,1.8648433823922,5.02960526315789e-20,1e-20,20.691,5.871,1.81732521081253,5.48805712878601e-20
115572,"TENT5B",0.0010513,2.591,1.841,0.493019388830188,0.0203613732682927,4.3157e-07,1.566,10.553,-2.75249706790857,9.94579565217391e-07,1.212e-08,15.941,32.967,-1.04828047326746,3.09545879732739e-08,5.5312e-19,4.003,35.384,-3.14394362651112,2.75657098389982e-18
115677,"NOSTRIN",0.001963,22.081,14.758,0.58130828906602,0.0325231723102586,1.5845e-17,47.653,34.333,0.472971117264882,7.21182885632886e-17,6.7495e-12,25.338,45.468,-0.843548892707406,2.07896565269944e-11,4.0457e-14,10.776,33.671,-1.64368481270199,1.50478164052069e-13
115749,"C12orf56",8.9213e-05,1,1,0,0.00297157126845638,1.6053e-05,1,1.066,-0.0922074380970889,3.30913730875576e-05,4.9261e-10,1,1,0,1.36680502661505e-09,1e-20,1,1,0,5.48805712878601e-20
115827,"RAB3C",0.00043836,1.358,1.411,-0.0552345083525323,0.0106255466666667,4.8157e-15,1,1,0,1.87546484764061e-14,5.8526e-09,1,1.632,-0.706641057309408,1.52498728698023e-08,0.0017929,1,1,0,0.00296317110122358
1159,"CKMT1B",0.00045816,6.459,1,2.6913108202263,0.0109980560096735,0.010155,1,2.256,-1.17376706773671,0.0163848456211225,1e-20,3.086,2.099,0.55603589527858,5.02960526315789e-20,1e-20,1.906,1,0.930548119247855,5.48805712878601e-20
115948,"CCDC151",0.011111,1,1.07,-0.0976107966264223,0.114169550724638,0.0068941,1.665,4.434,-1.41308659290868,0.0113477657197527,1e-20,1.144,1,0.194087052116302,5.02960526315789e-20,0.0026003,1.298,3.378,-1.37987894480225,0.00419842906403941
116238,"TLCD1",0.0006912,18.923,7.441,1.34657240364562,0.0149636885496183,2.7754e-20,5.918,21.136,-1.83652077005291,1.52031830516777e-19,1e-20,24.552,6.052,2.02035665824975,5.02960526315789e-20,1e-20,43.802,14.087,1.6366323401125,5.48805712878601e-20
1163,"CKS1B",2.283e-08,52.159,29.956,0.800071215496193,2.46315847826087e-06,1.406e-15,37.077,27.184,0.447766758706869,5.66911772129079e-15,1e-20,85.831,57.892,0.56813480869485,5.02960526315789e-20,1e-20,71.552,24.156,1.56661051520069,5.48805712878601e-20
1164,"CKS2",0.033435,54.217,29.518,0.877150311933072,0.238416530172414,8.6324e-07,34.947,26.547,0.396619778371372,1.94963403413107e-06,1e-20,119.879,24.098,2.31459363355057,5.02960526315789e-20,1e-20,93.539,47.204,0.986658888680722,5.48805712878601e-20
116832,"RPL39L",0.00018593,18.381,15.43,0.252477195240388,0.00545211574593796,1.2356e-11,12.226,9.698,0.334193313368516,3.8672585502379e-11,1e-20,48.315,23.715,1.02667129302444,5.02960526315789e-20,1e-20,36.688,8.429,2.12187487210446,5.48805712878601e-20
116985,"ARAP1",0.043559,48.429,83.785,-0.790820768493019,0.278946215483871,2.6494e-07,48.816,44.877,0.121377849140085,6.20226924848231e-07,0.0043691,39.241,46.686,-0.250628178492003,0.00677337491550629,2.2822e-12,52.834,85.052,-0.68687852252922,7.62569586206897e-12
1174,"AP1S1",0.038966,110.612,83.654,0.403001477251548,0.261070884913939,0.001602,101.286,113.66,-0.166289845438822,0.00281640716868417,1e-20,116.043,57.301,1.01802727658457,5.02960526315789e-20,1e-20,116.522,51.533,1.17703388270461,5.48805712878601e-20
118487,"CHCHD1",0.017444,83.586,75.325,0.150132554606529,0.15549990480467,1e-20,60.028,85.658,-0.512952391255792,5.66341093670886e-20,1e-20,96.249,59.236,0.700297327814486,5.02960526315789e-20,1e-20,89.34,59.211,0.593441035353556,5.48805712878601e-20
118663,"BTBD16",0.0017959,1.776,1,0.828631581688019,0.0305241496575342,1e-20,3.807,1,1.92865456990018,5.66341093670886e-20,0.00072855,1,1,0,0.0012373588751481,1.1206e-08,1,1,0,2.9320042498239e-08
1192,"CLIC1",0.035575,982.812,740.476,0.408462496676072,0.246246478382148,1e-20,803.083,498.88,0.686856267297023,5.66341093670886e-20,1e-20,643.691,472.64,0.44562656620749,5.02960526315789e-20,3.7944e-20,761.826,563.931,0.433942873898182,2.020688e-19
120224,"TMEM45B",0.0011781,43.166,6.22,2.79490892543297,0.0221586670454545,1e-20,2.153,59.53,-4.78919666974824,5.66341093670886e-20,0.0010302,9.013,7.066,0.351113641464595,0.00172238205277737,1e-20,56.214,17.271,1.70257785782519,5.48805712878601e-20
1209,"CLPTM1",0.028725,125.928,119.97,0.0699254139453171,0.215025904977376,7.3566e-18,153.474,208.423,-0.441520221798193,3.42216546589018e-17,1e-20,163.15,132.458,0.300664007355423,5.02960526315789e-20,2.7629e-10,140.875,123.605,0.188678506885753,8.07246359465128e-10
122704,"MRPL52",0.014946,88.298,73.712,0.260481257324536,0.139994056603774,1.4508e-05,59.683,72.755,-0.285726343608047,3.00366498194946e-05,1e-20,66.934,48.323,0.47002920967524,5.02960526315789e-20,1e-20,78.911,48.345,0.706859733291267,5.48805712878601e-20
123099,"DEGS2",0.0027756,8.184,4.657,0.813405262925,0.0422231503448276,2.9952e-10,1.552,10.244,-2.72257869541034,8.53819056844252e-10,1e-20,38.991,9.634,2.01693432689167,5.02960526315789e-20,0.0017509,3.83,4.039,-0.0766537538907671,0.00289827007575758
1238,"ACKR2",0.045482,1.432,1.378,0.055455604559965,0.286637671111111,3.6707e-13,1,3.671,-1.87617311443746,1.26754479234213e-12,0.037468,1.534,4.858,-1.66306400713293,0.0512664705882353,7.7832e-17,1.487,2.005,-0.431197589289864,3.41330536009445e-16
124220,"ZG16B",0.00012841,89.579,7.658,3.54812099570096,0.00402081280757098,0.0027172,1.643,1,0.716332480287987,0.00467304076893502,1e-20,270.998,88.993,1.60651843801134,5.02960526315789e-20,2.8546e-20,6.835,3.186,1.10119507096811,1.52750228571429e-19
124583,"CANT1",1.4735e-06,70.531,51.552,0.452229095465129,9.08444782608696e-05,2.8092e-06,40.179,44.555,-0.149145683472412,6.10538987464775e-06,1e-20,117.213,60.968,0.943008461206513,5.02960526315789e-20,1e-20,85.851,44.649,0.943207075178485,5.48805712878601e-20
124935,"SLC43A2",0.01913,12.778,22.616,-0.823681743536662,0.165439097560976,1.0801e-19,29.296,74.512,-1.34676909102299,5.70560146433633e-19,3.3435e-05,13.413,13.402,0.00118363948088424,6.53846968792633e-05,2.624e-12,18.349,28.16,-0.617945894032216,8.72721802716013e-12
125144,"SNHG29",0.0076307,411.26,401.64,0.0341478022936137,0.0879191273360418,3.2247e-10,595.774,493.064,0.272990243295515,9.17720323196335e-10,5.0627e-19,412.386,671.609,-0.703626207655534,2.31623827049671e-18,3.2748e-07,381.353,336.076,0.182339529108461,7.76523753590808e-07
125965,"COX6B2",0.014222,5.931,1.296,2.19420965356574,0.135469667146283,0.014511,1,1,0,0.0229382306876811,0.00062916,1,1,0,0.00107725155655095,1.3111e-09,1,1,0,3.65393093660123e-09
126353,"MISP",0.012456,144.601,11.527,3.64898853612585,0.124072509784245,3.6621e-19,1.643,25.296,-3.9445048874083,1.86151201363636e-18,1e-20,44.776,4.364,3.35900264607205,5.02960526315789e-20,3.5581e-12,71.041,53.789,0.401340721952422,1.17150797311272e-11
127262,"TPRG1L",1.961e-07,96.972,81.006,0.25953946879048,1.58251105691057e-05,1e-20,89.773,143.706,-0.678766785922316,5.66341093670886e-20,1e-20,75.586,116.022,-0.618207444916589,5.02960526315789e-20,7.8679e-10,68.916,88.729,-0.364566741458943,2.22669063238095e-09
127281,"PRXL2B",0.005272,52.523,34.475,0.607398770460982,0.0677409346278317,0.0030093,33.58,35.329,-0.0732506835316383,0.00515280996784566,1e-20,40.604,25.278,0.683739536117558,5.02960526315789e-20,6.4771e-16,26.843,19.856,0.43497089698022,2.68717661392405e-15
127343,"DMBX1",3.9508e-06,1,1,0,0.000210271532439678,0.021219,1,1,0,0.0327412317350811,4.827e-11,1,1,0,1.42005188558235e-10,4.6161e-15,1,1,0,1.8247431837531e-14
127845,"GOLT1A",0.0061833,19.033,7.53,1.33778120852307,0.07610097433354,0.015778,13.332,23.033,-0.788809108815223,0.0247973261190359,1e-20,19.387,9.811,0.982617476169498,5.02960526315789e-20,1e-20,41.498,27.529,0.592089602799955,5.48805712878601e-20
128239,"IQGAP3",1.2949e-09,9.518,2.222,2.0987996377714,2.10707826229508e-07,1e-20,3.167,1,1.6631168673661,5.66341093670886e-20,1e-20,14.276,1.079,3.72582503656101,5.02960526315789e-20,1e-20,11.486,1,3.52180456172394,5.48805712878601e-20
128240,"NAXE",0.019893,151.86,126.73,0.26098382820367,0.169791783319003,1e-20,142.203,233.606,-0.716125428024855,5.66341093670886e-20,1e-20,275.892,128.588,1.10134760891717,5.02960526315789e-20,1e-20,259.292,121.763,1.0905018855017,5.48805712878601e-20
128434,"VSTM2L",1.0414e-08,40.498,10.068,2.00807354042701,1.23795645508982e-06,0.00043088,1,1.002,-0.00288250853312144,0.000796319788464717,1e-20,2.073,1,1.05172011644733,5.02960526315789e-20,1e-20,61.651,17.667,1.8030672164587,5.48805712878601e-20
129642,"MBOAT2",0.01094,21.233,9.506,1.15939791655596,0.112762658359294,1e-20,5.945,22.095,-1.89397121601135,5.66341093670886e-20,1e-20,25.725,12.393,1.05364561109142,5.02960526315789e-20,1.2254e-20,18.678,14.542,0.361114282045347,6.6937475e-20
1297,"COL9A1",0.007722,1,1,0,0.088713625,0.039375,1,1,0,0.0578697102115915,0.0009192,1,1,0,0.00154525045811039,0.017776,1,1,0,0.0254528565371025
